7.152300000000000000e+04,1.856000000000000000e+03,2.261000000000000000e+03,1.486000000000000000e+03
7.154300000000000000e+04,1.845000000000000000e+03,2.202000000000000000e+03,1.447000000000000000e+03
7.156300000000000000e+04,1.862000000000000000e+03,2.199000000000000000e+03,1.479000000000000000e+03
7.158300000000000000e+04,1.870000000000000000e+03,2.160000000000000000e+03,1.506000000000000000e+03
7.160300000000000000e+04,1.896000000000000000e+03,2.189000000000000000e+03,1.566000000000000000e+03
7.162300000000000000e+04,1.918000000000000000e+03,2.142000000000000000e+03,1.597000000000000000e+03
7.164300000000000000e+04,1.921000000000000000e+03,2.117000000000000000e+03,1.582000000000000000e+03
7.166300000000000000e+04,1.936000000000000000e+03,2.095000000000000000e+03,1.570000000000000000e+03
7.168300000000000000e+04,1.937000000000000000e+03,2.051000000000000000e+03,1.600000000000000000e+03
7.170300000000000000e+04,1.942000000000000000e+03,2.054000000000000000e+03,1.610000000000000000e+03
7.172300000000000000e+04,1.967000000000000000e+03,2.063000000000000000e+03,1.619000000000000000e+03
7.174300000000000000e+04,1.979000000000000000e+03,2.023000000000000000e+03,1.621000000000000000e+03
7.176300000000000000e+04,1.965000000000000000e+03,2.031000000000000000e+03,1.614000000000000000e+03
7.178300000000000000e+04,1.984000000000000000e+03,2.065000000000000000e+03,1.623000000000000000e+03
7.180300000000000000e+04,1.997000000000000000e+03,2.060000000000000000e+03,1.651000000000000000e+03
7.182300000000000000e+04,1.973000000000000000e+03,2.090000000000000000e+03,1.641000000000000000e+03
7.184300000000000000e+04,1.947000000000000000e+03,2.105000000000000000e+03,1.606000000000000000e+03
7.186300000000000000e+04,1.936000000000000000e+03,2.141000000000000000e+03,1.597000000000000000e+03
7.188300000000000000e+04,1.975000000000000000e+03,2.197000000000000000e+03,1.617000000000000000e+03
7.190300000000000000e+04,1.929000000000000000e+03,2.202000000000000000e+03,1.633000000000000000e+03
7.192300000000000000e+04,1.907000000000000000e+03,2.211000000000000000e+03,1.616000000000000000e+03
7.194300000000000000e+04,1.896000000000000000e+03,2.257000000000000000e+03,1.584000000000000000e+03
7.196300000000000000e+04,1.891000000000000000e+03,2.300000000000000000e+03,1.567000000000000000e+03
7.198300000000000000e+04,1.893000000000000000e+03,2.317000000000000000e+03,1.600000000000000000e+03
7.200300000000000000e+04,1.882000000000000000e+03,2.354000000000000000e+03,1.619000000000000000e+03
7.202300000000000000e+04,1.882000000000000000e+03,2.403000000000000000e+03,1.622000000000000000e+03
7.204300000000000000e+04,1.867000000000000000e+03,2.414000000000000000e+03,1.638000000000000000e+03
7.206300000000000000e+04,1.854000000000000000e+03,2.419000000000000000e+03,1.618000000000000000e+03
7.208300000000000000e+04,1.840000000000000000e+03,2.415000000000000000e+03,1.605000000000000000e+03
7.210300000000000000e+04,1.801000000000000000e+03,2.430000000000000000e+03,1.617000000000000000e+03
7.212300000000000000e+04,1.765000000000000000e+03,2.461000000000000000e+03,1.612000000000000000e+03
7.214300000000000000e+04,1.745000000000000000e+03,2.447000000000000000e+03,1.627000000000000000e+03
7.216300000000000000e+04,1.754000000000000000e+03,2.381000000000000000e+03,1.642000000000000000e+03
7.218300000000000000e+04,1.769000000000000000e+03,2.279000000000000000e+03,1.651000000000000000e+03
7.220300000000000000e+04,1.770000000000000000e+03,2.219000000000000000e+03,1.680000000000000000e+03
7.222900000000000000e+04,1.771000000000000000e+03,2.139000000000000000e+03,1.724000000000000000e+03
7.224300000000000000e+04,1.756000000000000000e+03,2.091000000000000000e+03,1.741000000000000000e+03
7.226300000000000000e+04,1.738000000000000000e+03,2.068000000000000000e+03,1.759000000000000000e+03
7.228300000000000000e+04,1.714000000000000000e+03,2.064000000000000000e+03,1.763000000000000000e+03
7.230300000000000000e+04,1.699000000000000000e+03,2.033000000000000000e+03,1.803000000000000000e+03
7.232300000000000000e+04,1.680000000000000000e+03,2.030000000000000000e+03,1.803000000000000000e+03
7.234300000000000000e+04,1.664000000000000000e+03,2.019000000000000000e+03,1.798000000000000000e+03
7.236300000000000000e+04,1.664000000000000000e+03,2.012000000000000000e+03,1.800000000000000000e+03
7.238300000000000000e+04,1.659000000000000000e+03,1.997000000000000000e+03,1.808000000000000000e+03
7.240300000000000000e+04,1.656000000000000000e+03,2.010000000000000000e+03,1.771000000000000000e+03
7.242300000000000000e+04,1.650000000000000000e+03,2.019000000000000000e+03,1.746000000000000000e+03
7.244300000000000000e+04,1.660000000000000000e+03,2.020000000000000000e+03,1.744000000000000000e+03
7.246300000000000000e+04,1.680000000000000000e+03,2.030000000000000000e+03,1.744000000000000000e+03
7.248300000000000000e+04,1.701000000000000000e+03,2.035000000000000000e+03,1.754000000000000000e+03
7.250300000000000000e+04,1.726000000000000000e+03,2.059000000000000000e+03,1.770000000000000000e+03
7.252300000000000000e+04,1.739000000000000000e+03,2.097000000000000000e+03,1.779000000000000000e+03
7.254300000000000000e+04,1.763000000000000000e+03,2.153000000000000000e+03,1.772000000000000000e+03
7.256300000000000000e+04,1.794000000000000000e+03,2.177000000000000000e+03,1.775000000000000000e+03
7.258300000000000000e+04,1.827000000000000000e+03,2.198000000000000000e+03,1.763000000000000000e+03
7.260300000000000000e+04,1.839000000000000000e+03,2.231000000000000000e+03,1.726000000000000000e+03
7.262300000000000000e+04,1.856000000000000000e+03,2.276000000000000000e+03,1.694000000000000000e+03
7.264300000000000000e+04,1.824000000000000000e+03,2.314000000000000000e+03,1.675000000000000000e+03
7.266300000000000000e+04,1.826000000000000000e+03,2.354000000000000000e+03,1.655000000000000000e+03
7.268300000000000000e+04,1.828000000000000000e+03,2.375000000000000000e+03,1.646000000000000000e+03
7.270300000000000000e+04,1.818000000000000000e+03,2.391000000000000000e+03,1.631000000000000000e+03
7.272300000000000000e+04,1.795000000000000000e+03,2.449000000000000000e+03,1.603000000000000000e+03
7.274300000000000000e+04,1.792000000000000000e+03,2.490000000000000000e+03,1.579000000000000000e+03
7.276300000000000000e+04,1.798000000000000000e+03,2.451000000000000000e+03,1.586000000000000000e+03
7.278300000000000000e+04,1.815000000000000000e+03,2.438000000000000000e+03,1.591000000000000000e+03
7.280300000000000000e+04,1.845000000000000000e+03,2.384000000000000000e+03,1.620000000000000000e+03
7.282300000000000000e+04,1.869000000000000000e+03,2.315000000000000000e+03,1.670000000000000000e+03
7.284300000000000000e+04,1.888000000000000000e+03,2.256000000000000000e+03,1.712000000000000000e+03
7.286300000000000000e+04,1.904000000000000000e+03,2.225000000000000000e+03,1.735000000000000000e+03
7.288300000000000000e+04,1.929000000000000000e+03,2.182000000000000000e+03,1.775000000000000000e+03
7.290300000000000000e+04,1.939000000000000000e+03,2.151000000000000000e+03,1.802000000000000000e+03
7.292300000000000000e+04,1.950000000000000000e+03,2.138000000000000000e+03,1.786000000000000000e+03
7.294300000000000000e+04,1.958000000000000000e+03,2.109000000000000000e+03,1.729000000000000000e+03
7.296300000000000000e+04,1.973000000000000000e+03,2.047000000000000000e+03,1.680000000000000000e+03
7.298300000000000000e+04,1.970000000000000000e+03,2.013000000000000000e+03,1.665000000000000000e+03
7.300300000000000000e+04,1.962000000000000000e+03,1.991000000000000000e+03,1.683000000000000000e+03
7.302300000000000000e+04,1.939000000000000000e+03,2.030000000000000000e+03,1.723000000000000000e+03
7.304300000000000000e+04,1.921000000000000000e+03,2.061000000000000000e+03,1.758000000000000000e+03
7.306300000000000000e+04,1.891000000000000000e+03,2.094000000000000000e+03,1.754000000000000000e+03
7.308300000000000000e+04,1.863000000000000000e+03,2.128000000000000000e+03,1.723000000000000000e+03
7.310300000000000000e+04,1.840000000000000000e+03,2.132000000000000000e+03,1.700000000000000000e+03
7.312300000000000000e+04,1.816000000000000000e+03,2.151000000000000000e+03,1.681000000000000000e+03
7.314300000000000000e+04,1.801000000000000000e+03,2.185000000000000000e+03,1.683000000000000000e+03
7.316300000000000000e+04,1.787000000000000000e+03,2.238000000000000000e+03,1.686000000000000000e+03
7.318300000000000000e+04,1.785000000000000000e+03,2.271000000000000000e+03,1.686000000000000000e+03
7.320300000000000000e+04,1.799000000000000000e+03,2.294000000000000000e+03,1.674000000000000000e+03
7.322300000000000000e+04,1.801000000000000000e+03,2.320000000000000000e+03,1.664000000000000000e+03
7.324300000000000000e+04,1.803000000000000000e+03,2.325000000000000000e+03,1.677000000000000000e+03
7.326300000000000000e+04,1.808000000000000000e+03,2.374000000000000000e+03,1.675000000000000000e+03
7.328300000000000000e+04,1.795000000000000000e+03,2.391000000000000000e+03,1.687000000000000000e+03
7.330300000000000000e+04,1.792000000000000000e+03,2.394000000000000000e+03,1.699000000000000000e+03
7.332300000000000000e+04,1.791000000000000000e+03,2.403000000000000000e+03,1.681000000000000000e+03
7.334300000000000000e+04,1.778000000000000000e+03,2.384000000000000000e+03,1.670000000000000000e+03
7.336300000000000000e+04,1.763000000000000000e+03,2.384000000000000000e+03,1.650000000000000000e+03
7.338300000000000000e+04,1.758000000000000000e+03,2.410000000000000000e+03,1.650000000000000000e+03
7.340300000000000000e+04,1.758000000000000000e+03,2.411000000000000000e+03,1.648000000000000000e+03
7.342300000000000000e+04,1.744000000000000000e+03,2.367000000000000000e+03,1.619000000000000000e+03
7.344300000000000000e+04,1.719000000000000000e+03,2.369000000000000000e+03,1.633000000000000000e+03
7.346300000000000000e+04,1.738000000000000000e+03,2.331000000000000000e+03,1.674000000000000000e+03
7.348300000000000000e+04,1.763000000000000000e+03,2.274000000000000000e+03,1.707000000000000000e+03
7.350300000000000000e+04,1.776000000000000000e+03,2.224000000000000000e+03,1.712000000000000000e+03
7.352300000000000000e+04,1.792000000000000000e+03,2.160000000000000000e+03,1.695000000000000000e+03
7.354300000000000000e+04,1.813000000000000000e+03,2.112000000000000000e+03,1.664000000000000000e+03
7.356300000000000000e+04,1.813000000000000000e+03,2.097000000000000000e+03,1.641000000000000000e+03
7.358300000000000000e+04,1.808000000000000000e+03,2.080000000000000000e+03,1.595000000000000000e+03
7.360300000000000000e+04,1.814000000000000000e+03,2.058000000000000000e+03,1.584000000000000000e+03
7.362300000000000000e+04,1.840000000000000000e+03,2.013000000000000000e+03,1.626000000000000000e+03
7.364300000000000000e+04,1.862000000000000000e+03,1.955000000000000000e+03,1.632000000000000000e+03
7.366300000000000000e+04,1.866000000000000000e+03,1.905000000000000000e+03,1.607000000000000000e+03
7.368300000000000000e+04,1.872000000000000000e+03,1.891000000000000000e+03,1.589000000000000000e+03
7.370300000000000000e+04,1.851000000000000000e+03,1.915000000000000000e+03,1.575000000000000000e+03
7.372300000000000000e+04,1.871000000000000000e+03,1.908000000000000000e+03,1.601000000000000000e+03
7.374300000000000000e+04,1.886000000000000000e+03,1.873000000000000000e+03,1.641000000000000000e+03
7.376300000000000000e+04,1.899000000000000000e+03,1.821000000000000000e+03,1.652000000000000000e+03
7.378300000000000000e+04,1.891000000000000000e+03,1.814000000000000000e+03,1.655000000000000000e+03
7.380300000000000000e+04,1.907000000000000000e+03,1.797000000000000000e+03,1.600000000000000000e+03
7.382300000000000000e+04,1.914000000000000000e+03,1.811000000000000000e+03,1.552000000000000000e+03
7.384300000000000000e+04,1.921000000000000000e+03,1.840000000000000000e+03,1.527000000000000000e+03
7.386300000000000000e+04,1.909000000000000000e+03,1.856000000000000000e+03,1.520000000000000000e+03
7.388300000000000000e+04,1.921000000000000000e+03,1.843000000000000000e+03,1.500000000000000000e+03
7.390300000000000000e+04,1.875000000000000000e+03,1.914000000000000000e+03,1.462000000000000000e+03
7.392300000000000000e+04,1.973000000000000000e+03,1.827000000000000000e+03,1.478000000000000000e+03
7.394300000000000000e+04,1.900000000000000000e+03,1.788000000000000000e+03,1.486000000000000000e+03
7.396300000000000000e+04,1.858000000000000000e+03,1.808000000000000000e+03,1.505000000000000000e+03
7.398300000000000000e+04,1.875000000000000000e+03,1.814000000000000000e+03,1.520000000000000000e+03
7.400300000000000000e+04,1.873000000000000000e+03,1.813000000000000000e+03,1.561000000000000000e+03
7.402300000000000000e+04,1.795000000000000000e+03,1.850000000000000000e+03,1.534000000000000000e+03
7.404300000000000000e+04,1.757000000000000000e+03,1.828000000000000000e+03,1.507000000000000000e+03
7.406300000000000000e+04,1.808000000000000000e+03,1.760000000000000000e+03,1.478000000000000000e+03
7.408300000000000000e+04,1.841000000000000000e+03,1.766000000000000000e+03,1.492000000000000000e+03
7.410300000000000000e+04,1.847000000000000000e+03,1.805000000000000000e+03,1.534000000000000000e+03
7.412300000000000000e+04,1.835000000000000000e+03,1.855000000000000000e+03,1.532000000000000000e+03
7.414300000000000000e+04,1.796000000000000000e+03,1.862000000000000000e+03,1.522000000000000000e+03
7.416300000000000000e+04,1.775000000000000000e+03,1.834000000000000000e+03,1.483000000000000000e+03
7.418300000000000000e+04,1.811000000000000000e+03,1.833000000000000000e+03,1.469000000000000000e+03
7.420300000000000000e+04,1.802000000000000000e+03,1.811000000000000000e+03,1.493000000000000000e+03
7.423000000000000000e+04,1.800000000000000000e+03,1.771000000000000000e+03,1.514000000000000000e+03
7.424300000000000000e+04,1.811000000000000000e+03,1.786000000000000000e+03,1.534000000000000000e+03
7.426300000000000000e+04,1.815000000000000000e+03,1.826000000000000000e+03,1.535000000000000000e+03
7.428300000000000000e+04,1.814000000000000000e+03,1.857000000000000000e+03,1.565000000000000000e+03
7.430300000000000000e+04,1.843000000000000000e+03,1.852000000000000000e+03,1.594000000000000000e+03
7.432300000000000000e+04,1.891000000000000000e+03,1.856000000000000000e+03,1.641000000000000000e+03
7.434300000000000000e+04,1.887000000000000000e+03,1.872000000000000000e+03,1.661000000000000000e+03
7.436300000000000000e+04,1.917000000000000000e+03,1.930000000000000000e+03,1.642000000000000000e+03
7.438300000000000000e+04,1.877000000000000000e+03,2.031000000000000000e+03,1.569000000000000000e+03
7.440300000000000000e+04,1.790000000000000000e+03,2.094000000000000000e+03,1.490000000000000000e+03
7.442300000000000000e+04,1.732000000000000000e+03,2.086000000000000000e+03,1.488000000000000000e+03
7.444300000000000000e+04,1.725000000000000000e+03,2.038000000000000000e+03,1.609000000000000000e+03
7.446300000000000000e+04,1.675000000000000000e+03,1.989000000000000000e+03,1.699000000000000000e+03
7.448300000000000000e+04,1.574000000000000000e+03,1.968000000000000000e+03,1.723000000000000000e+03
7.450300000000000000e+04,1.535000000000000000e+03,2.013000000000000000e+03,1.659000000000000000e+03
7.452300000000000000e+04,1.515000000000000000e+03,2.121000000000000000e+03,1.488000000000000000e+03
7.454300000000000000e+04,1.513000000000000000e+03,2.181000000000000000e+03,1.315000000000000000e+03
7.456300000000000000e+04,1.495000000000000000e+03,2.110000000000000000e+03,1.302000000000000000e+03
7.458300000000000000e+04,1.499000000000000000e+03,2.115000000000000000e+03,1.299000000000000000e+03
7.460300000000000000e+04,1.533000000000000000e+03,2.101000000000000000e+03,1.254000000000000000e+03
7.462300000000000000e+04,1.530000000000000000e+03,2.078000000000000000e+03,1.265000000000000000e+03
7.464300000000000000e+04,1.535000000000000000e+03,2.137000000000000000e+03,1.307000000000000000e+03
7.466300000000000000e+04,1.532000000000000000e+03,2.224000000000000000e+03,1.338000000000000000e+03
7.468300000000000000e+04,1.552000000000000000e+03,2.271000000000000000e+03,1.356000000000000000e+03
7.470300000000000000e+04,1.552000000000000000e+03,2.290000000000000000e+03,1.351000000000000000e+03
7.472300000000000000e+04,1.550000000000000000e+03,2.256000000000000000e+03,1.326000000000000000e+03
7.474300000000000000e+04,1.546000000000000000e+03,2.282000000000000000e+03,1.287000000000000000e+03
7.476300000000000000e+04,1.583000000000000000e+03,2.337000000000000000e+03,1.264000000000000000e+03
7.478300000000000000e+04,1.668000000000000000e+03,2.343000000000000000e+03,1.296000000000000000e+03
7.480300000000000000e+04,1.709000000000000000e+03,2.319000000000000000e+03,1.354000000000000000e+03
7.482300000000000000e+04,1.729000000000000000e+03,2.351000000000000000e+03,1.424000000000000000e+03
7.484300000000000000e+04,1.785000000000000000e+03,2.398000000000000000e+03,1.494000000000000000e+03
7.486300000000000000e+04,1.840000000000000000e+03,2.330000000000000000e+03,1.534000000000000000e+03
7.488300000000000000e+04,1.846000000000000000e+03,2.229000000000000000e+03,1.550000000000000000e+03
7.490300000000000000e+04,1.856000000000000000e+03,2.223000000000000000e+03,1.552000000000000000e+03
7.492300000000000000e+04,1.872000000000000000e+03,2.238000000000000000e+03,1.571000000000000000e+03
7.494300000000000000e+04,1.891000000000000000e+03,2.211000000000000000e+03,1.600000000000000000e+03
7.496300000000000000e+04,1.894000000000000000e+03,2.186000000000000000e+03,1.628000000000000000e+03
7.498300000000000000e+04,1.895000000000000000e+03,2.183000000000000000e+03,1.665000000000000000e+03
7.500300000000000000e+04,1.892000000000000000e+03,2.175000000000000000e+03,1.685000000000000000e+03
7.502300000000000000e+04,1.886000000000000000e+03,2.177000000000000000e+03,1.702000000000000000e+03
7.504300000000000000e+04,1.877000000000000000e+03,2.171000000000000000e+03,1.722000000000000000e+03
7.506300000000000000e+04,1.869000000000000000e+03,2.204000000000000000e+03,1.727000000000000000e+03
7.508300000000000000e+04,1.846000000000000000e+03,2.247000000000000000e+03,1.741000000000000000e+03
7.510300000000000000e+04,1.813000000000000000e+03,2.279000000000000000e+03,1.755000000000000000e+03
7.512300000000000000e+04,1.765000000000000000e+03,2.320000000000000000e+03,1.745000000000000000e+03
7.514300000000000000e+04,1.727000000000000000e+03,2.381000000000000000e+03,1.723000000000000000e+03
7.516400000000000000e+04,1.718000000000000000e+03,2.397000000000000000e+03,1.707000000000000000e+03
7.518400000000000000e+04,1.735000000000000000e+03,2.368000000000000000e+03,1.719000000000000000e+03
7.520400000000000000e+04,1.739000000000000000e+03,2.338000000000000000e+03,1.728000000000000000e+03
7.522400000000000000e+04,1.712000000000000000e+03,2.358000000000000000e+03,1.749000000000000000e+03
7.524400000000000000e+04,1.680000000000000000e+03,2.417000000000000000e+03,1.759000000000000000e+03
7.526400000000000000e+04,1.638000000000000000e+03,2.454000000000000000e+03,1.766000000000000000e+03
7.528400000000000000e+04,1.615000000000000000e+03,2.495000000000000000e+03,1.754000000000000000e+03
7.530400000000000000e+04,1.600000000000000000e+03,2.496000000000000000e+03,1.741000000000000000e+03
7.532400000000000000e+04,1.595000000000000000e+03,2.474000000000000000e+03,1.712000000000000000e+03
7.534400000000000000e+04,1.594000000000000000e+03,2.434000000000000000e+03,1.697000000000000000e+03
7.536400000000000000e+04,1.596000000000000000e+03,2.405000000000000000e+03,1.700000000000000000e+03
7.538400000000000000e+04,1.609000000000000000e+03,2.362000000000000000e+03,1.728000000000000000e+03
7.540400000000000000e+04,1.619000000000000000e+03,2.316000000000000000e+03,1.765000000000000000e+03
7.542400000000000000e+04,1.625000000000000000e+03,2.286000000000000000e+03,1.790000000000000000e+03
7.544400000000000000e+04,1.639000000000000000e+03,2.237000000000000000e+03,1.793000000000000000e+03
7.546400000000000000e+04,1.635000000000000000e+03,2.173000000000000000e+03,1.802000000000000000e+03
7.548400000000000000e+04,1.637000000000000000e+03,2.122000000000000000e+03,1.822000000000000000e+03
7.550400000000000000e+04,1.631000000000000000e+03,2.066000000000000000e+03,1.839000000000000000e+03
7.552400000000000000e+04,1.631000000000000000e+03,2.013000000000000000e+03,1.859000000000000000e+03
7.554400000000000000e+04,1.626000000000000000e+03,1.966000000000000000e+03,1.886000000000000000e+03
7.556400000000000000e+04,1.623000000000000000e+03,1.936000000000000000e+03,1.877000000000000000e+03
7.558400000000000000e+04,1.614000000000000000e+03,1.907000000000000000e+03,1.875000000000000000e+03
7.560400000000000000e+04,1.607000000000000000e+03,1.899000000000000000e+03,1.872000000000000000e+03
7.562400000000000000e+04,1.611000000000000000e+03,1.891000000000000000e+03,1.872000000000000000e+03
7.564400000000000000e+04,1.618000000000000000e+03,1.904000000000000000e+03,1.861000000000000000e+03
7.566400000000000000e+04,1.634000000000000000e+03,1.918000000000000000e+03,1.843000000000000000e+03
7.568400000000000000e+04,1.634000000000000000e+03,1.963000000000000000e+03,1.842000000000000000e+03
7.570400000000000000e+04,1.623000000000000000e+03,2.064000000000000000e+03,1.829000000000000000e+03
7.572400000000000000e+04,1.648000000000000000e+03,2.171000000000000000e+03,1.811000000000000000e+03
7.574400000000000000e+04,1.685000000000000000e+03,2.219000000000000000e+03,1.779000000000000000e+03
7.576400000000000000e+04,1.697000000000000000e+03,2.288000000000000000e+03,1.755000000000000000e+03
7.578400000000000000e+04,1.680000000000000000e+03,2.417000000000000000e+03,1.697000000000000000e+03
7.580400000000000000e+04,1.646000000000000000e+03,2.559000000000000000e+03,1.627000000000000000e+03
7.582400000000000000e+04,1.643000000000000000e+03,2.659000000000000000e+03,1.585000000000000000e+03
7.584400000000000000e+04,1.696000000000000000e+03,2.682000000000000000e+03,1.523000000000000000e+03
7.586400000000000000e+04,1.738000000000000000e+03,2.638000000000000000e+03,1.519000000000000000e+03
7.588400000000000000e+04,1.759000000000000000e+03,2.603000000000000000e+03,1.562000000000000000e+03
7.590400000000000000e+04,1.775000000000000000e+03,2.591000000000000000e+03,1.609000000000000000e+03
7.592400000000000000e+04,1.776000000000000000e+03,2.544000000000000000e+03,1.664000000000000000e+03
7.594400000000000000e+04,1.776000000000000000e+03,2.494000000000000000e+03,1.691000000000000000e+03
7.596400000000000000e+04,1.771000000000000000e+03,2.435000000000000000e+03,1.693000000000000000e+03
7.598400000000000000e+04,1.753000000000000000e+03,2.395000000000000000e+03,1.664000000000000000e+03
7.600400000000000000e+04,1.766000000000000000e+03,2.349000000000000000e+03,1.633000000000000000e+03
7.602400000000000000e+04,1.757000000000000000e+03,2.289000000000000000e+03,1.643000000000000000e+03
7.604400000000000000e+04,1.765000000000000000e+03,2.269000000000000000e+03,1.662000000000000000e+03
