1.778600000000000000e+04,5.761000000000000000e+03
1.780600000000000000e+04,6.058000000000000000e+03
1.782600000000000000e+04,7.036000000000000000e+03
1.784600000000000000e+04,7.331000000000000000e+03
1.786600000000000000e+04,8.058000000000000000e+03
1.788600000000000000e+04,8.163000000000000000e+03
1.790600000000000000e+04,7.905000000000000000e+03
1.792600000000000000e+04,7.734000000000000000e+03
1.794600000000000000e+04,7.041000000000000000e+03
1.796600000000000000e+04,6.828000000000000000e+03
1.798600000000000000e+04,6.374000000000000000e+03
1.800600000000000000e+04,6.363000000000000000e+03
1.802600000000000000e+04,6.694000000000000000e+03
1.804600000000000000e+04,6.819000000000000000e+03
1.806600000000000000e+04,6.803000000000000000e+03
1.808600000000000000e+04,6.776000000000000000e+03
1.810600000000000000e+04,6.841000000000000000e+03
1.812600000000000000e+04,6.956000000000000000e+03
1.814600000000000000e+04,7.603000000000000000e+03
1.816600000000000000e+04,7.797000000000000000e+03
1.818600000000000000e+04,8.617000000000000000e+03
1.820600000000000000e+04,8.940000000000000000e+03
1.822600000000000000e+04,9.589000000000000000e+03
1.824600000000000000e+04,9.680000000000000000e+03
1.826600000000000000e+04,9.708000000000000000e+03
1.828600000000000000e+04,9.690000000000000000e+03
1.830600000000000000e+04,9.117000000000000000e+03
1.832600000000000000e+04,8.828000000000000000e+03
1.834600000000000000e+04,7.997000000000000000e+03
1.836600000000000000e+04,7.696000000000000000e+03
1.838600000000000000e+04,6.639000000000000000e+03
1.840600000000000000e+04,6.317000000000000000e+03
1.842600000000000000e+04,5.698000000000000000e+03
1.844600000000000000e+04,5.588000000000000000e+03
1.846600000000000000e+04,5.296000000000000000e+03
1.848600000000000000e+04,5.188000000000000000e+03
1.850600000000000000e+04,4.877000000000000000e+03
1.852600000000000000e+04,4.785000000000000000e+03
1.854600000000000000e+04,4.549000000000000000e+03
1.856600000000000000e+04,4.492000000000000000e+03
1.858600000000000000e+04,4.360000000000000000e+03
1.860600000000000000e+04,4.346000000000000000e+03
1.862600000000000000e+04,4.347000000000000000e+03
1.864600000000000000e+04,4.350000000000000000e+03
1.866600000000000000e+04,4.400000000000000000e+03
1.868600000000000000e+04,4.451000000000000000e+03
1.870600000000000000e+04,4.652000000000000000e+03
1.872600000000000000e+04,4.731000000000000000e+03
1.874600000000000000e+04,4.889000000000000000e+03
1.876600000000000000e+04,4.915000000000000000e+03
1.878600000000000000e+04,4.891000000000000000e+03
1.880600000000000000e+04,4.855000000000000000e+03
1.882600000000000000e+04,4.740000000000000000e+03
1.884600000000000000e+04,4.703000000000000000e+03
1.886600000000000000e+04,4.607000000000000000e+03
1.888600000000000000e+04,4.589000000000000000e+03
1.890600000000000000e+04,4.607000000000000000e+03
1.892600000000000000e+04,4.641000000000000000e+03
1.894600000000000000e+04,4.760000000000000000e+03
1.896600000000000000e+04,4.790000000000000000e+03
1.898600000000000000e+04,4.876000000000000000e+03
1.900600000000000000e+04,4.908000000000000000e+03
1.902600000000000000e+04,5.075000000000000000e+03
1.904600000000000000e+04,5.157000000000000000e+03
1.906600000000000000e+04,5.462000000000000000e+03
1.908600000000000000e+04,5.526000000000000000e+03
1.910600000000000000e+04,5.638000000000000000e+03
1.912600000000000000e+04,5.695000000000000000e+03
1.914600000000000000e+04,6.046000000000000000e+03
1.916600000000000000e+04,6.233000000000000000e+03
1.918600000000000000e+04,6.760000000000000000e+03
1.920600000000000000e+04,6.949000000000000000e+03
1.922600000000000000e+04,7.475000000000000000e+03
1.924600000000000000e+04,7.662000000000000000e+03
1.926600000000000000e+04,8.262000000000000000e+03
1.928600000000000000e+04,8.429000000000000000e+03
1.930600000000000000e+04,8.942000000000000000e+03
1.932600000000000000e+04,9.067000000000000000e+03
1.934600000000000000e+04,9.312000000000000000e+03
1.936600000000000000e+04,9.362000000000000000e+03
1.938600000000000000e+04,9.342000000000000000e+03
1.940600000000000000e+04,9.280000000000000000e+03
1.942600000000000000e+04,8.939000000000000000e+03
1.944600000000000000e+04,8.769000000000000000e+03
1.946600000000000000e+04,7.983000000000000000e+03
1.948600000000000000e+04,7.672000000000000000e+03
1.950600000000000000e+04,7.014000000000000000e+03
1.952600000000000000e+04,6.896000000000000000e+03
1.954600000000000000e+04,6.678000000000000000e+03
1.956600000000000000e+04,6.649000000000000000e+03
1.958600000000000000e+04,6.524000000000000000e+03
1.960600000000000000e+04,6.430000000000000000e+03
1.962600000000000000e+04,6.107000000000000000e+03
1.964600000000000000e+04,6.013000000000000000e+03
1.966600000000000000e+04,5.905000000000000000e+03
1.968600000000000000e+04,5.934000000000000000e+03
1.970600000000000000e+04,6.148000000000000000e+03
1.972600000000000000e+04,6.283000000000000000e+03
1.974600000000000000e+04,6.735000000000000000e+03
1.976700000000000000e+04,6.873000000000000000e+03
1.978600000000000000e+04,7.371000000000000000e+03
1.980600000000000000e+04,7.501000000000000000e+03
1.982700000000000000e+04,7.823000000000000000e+03
1.984700000000000000e+04,7.910000000000000000e+03
1.986700000000000000e+04,8.177000000000000000e+03
1.988700000000000000e+04,8.241000000000000000e+03
1.990700000000000000e+04,8.297000000000000000e+03
1.992700000000000000e+04,8.288000000000000000e+03
1.994700000000000000e+04,8.385000000000000000e+03
1.996700000000000000e+04,8.436000000000000000e+03
1.998700000000000000e+04,8.587000000000000000e+03
2.000700000000000000e+04,8.629000000000000000e+03
2.002700000000000000e+04,8.684000000000000000e+03
2.004700000000000000e+04,8.728000000000000000e+03
2.006700000000000000e+04,8.831000000000000000e+03
2.008700000000000000e+04,8.829000000000000000e+03
2.010700000000000000e+04,8.627000000000000000e+03
2.012700000000000000e+04,8.549000000000000000e+03
2.014700000000000000e+04,8.439000000000000000e+03
2.016700000000000000e+04,8.413000000000000000e+03
2.018700000000000000e+04,8.371000000000000000e+03
2.020700000000000000e+04,8.349000000000000000e+03
2.022700000000000000e+04,8.223000000000000000e+03
2.024700000000000000e+04,8.144000000000000000e+03
2.026700000000000000e+04,7.791000000000000000e+03
2.028700000000000000e+04,7.663000000000000000e+03
2.030700000000000000e+04,7.396000000000000000e+03
