1.890600000000000000e+04,5.082000000000000000e+03
1.892600000000000000e+04,5.062000000000000000e+03
1.894600000000000000e+04,5.049000000000000000e+03
1.896600000000000000e+04,5.045000000000000000e+03
1.898600000000000000e+04,5.091000000000000000e+03
1.900600000000000000e+04,5.112000000000000000e+03
1.902600000000000000e+04,5.157000000000000000e+03
1.904600000000000000e+04,5.174000000000000000e+03
1.906600000000000000e+04,5.224000000000000000e+03
1.908600000000000000e+04,5.233000000000000000e+03
1.910600000000000000e+04,5.259000000000000000e+03
1.912600000000000000e+04,5.239000000000000000e+03
1.914600000000000000e+04,5.198000000000000000e+03
1.916600000000000000e+04,5.194000000000000000e+03
1.918600000000000000e+04,5.203000000000000000e+03
1.920600000000000000e+04,5.308000000000000000e+03
1.922600000000000000e+04,5.363000000000000000e+03
1.924600000000000000e+04,5.554000000000000000e+03
1.926600000000000000e+04,5.608000000000000000e+03
1.928600000000000000e+04,5.686000000000000000e+03
1.930600000000000000e+04,5.699000000000000000e+03
1.932600000000000000e+04,5.691000000000000000e+03
1.934600000000000000e+04,5.683000000000000000e+03
1.936600000000000000e+04,5.682000000000000000e+03
1.938600000000000000e+04,5.694000000000000000e+03
1.940600000000000000e+04,5.702000000000000000e+03
1.942600000000000000e+04,5.704000000000000000e+03
1.944600000000000000e+04,5.722000000000000000e+03
1.946600000000000000e+04,5.740000000000000000e+03
1.948600000000000000e+04,5.867000000000000000e+03
1.950600000000000000e+04,5.904000000000000000e+03
1.952600000000000000e+04,6.018000000000000000e+03
1.954600000000000000e+04,6.025000000000000000e+03
1.956600000000000000e+04,6.069000000000000000e+03
1.958600000000000000e+04,6.064000000000000000e+03
1.960600000000000000e+04,6.052000000000000000e+03
1.962600000000000000e+04,6.026000000000000000e+03
1.964600000000000000e+04,5.941000000000000000e+03
1.966600000000000000e+04,5.910000000000000000e+03
1.968600000000000000e+04,5.755000000000000000e+03
1.970600000000000000e+04,5.707000000000000000e+03
1.972600000000000000e+04,5.541000000000000000e+03
1.974600000000000000e+04,5.482000000000000000e+03
1.976600000000000000e+04,5.303000000000000000e+03
1.978600000000000000e+04,5.241000000000000000e+03
1.980600000000000000e+04,5.058000000000000000e+03
1.982600000000000000e+04,5.001000000000000000e+03
1.984600000000000000e+04,4.888000000000000000e+03
1.986600000000000000e+04,4.884000000000000000e+03
1.988600000000000000e+04,4.958000000000000000e+03
1.990600000000000000e+04,4.978000000000000000e+03
1.992600000000000000e+04,5.006000000000000000e+03
1.994600000000000000e+04,5.001000000000000000e+03
1.996600000000000000e+04,4.986000000000000000e+03
1.998600000000000000e+04,4.987000000000000000e+03
2.000600000000000000e+04,5.019000000000000000e+03
2.002600000000000000e+04,5.032000000000000000e+03
2.004600000000000000e+04,5.061000000000000000e+03
2.006600000000000000e+04,5.070000000000000000e+03
2.008600000000000000e+04,5.085000000000000000e+03
2.010600000000000000e+04,5.095000000000000000e+03
2.012600000000000000e+04,5.133000000000000000e+03
2.014600000000000000e+04,5.159000000000000000e+03
2.016600000000000000e+04,5.233000000000000000e+03
2.018600000000000000e+04,5.256000000000000000e+03
2.020600000000000000e+04,5.297000000000000000e+03
